udid,install_date,lang,country,hw_ver,os_ver
0eb89e718df64f58975293f87dbdcd68,3/4/2016,en,CA,"iPhone4,1",9.1
6a523b8184b045bfab9809ebfe68bf79,3/4/2016,en,US,"iPhone8,1",9.2.1
44a8b24d24d247d9b163f7b40acf008c,3/4/2016,en,PH,"iPad2,5",9.2
77408e47cd6f412e9cf0c690c443828b,3/4/2016,en,US,"iPod7,1",9.2.1
b700b137177045e59ae22fe8fbf38b66,3/4/2016,en,IN,"iPhone7,2",9.2.1
0471ba8e959e4a48a97dc48c3aef9d6f,3/4/2016,en,SG,"iPhone5,2",9.2.1
98203d8a65ff4ad5a97754368850045c,3/4/2016,en,US,"iPhone7,1",9.2.1
3acf51c5fde2487d88d691dcd863ed43,3/4/2016,en,ZA,"iPhone6,2",9.2.1
fe9f4ac667514df59db563c55e0d6718,3/4/2016,he,IL,"iPhone5,2",9.2.1
ea30e24d259b46a0a49e65b79199e58e,3/4/2016,th,TH,"iPhone5,2",9.2.1
321b086a23a749ea9d8919952116b488,3/5/2016,de,DE,"iPhone8,1",9.2.1
93a0f0b4c8f54af88ecf3308d8c9d8de,3/5/2016,en,US,"iPhone7,1",8.1.1
82738d4f08e64e2d85a81725867fd4a1,3/5/2016,en,ID,"iPhone8,1",9.2.1
43d30a01316642b7b98215c03f6e25bd,3/5/2016,nl,BE,"iPhone6,2",9.1
9a86b4a390464f8fa6904674a6cab418,3/5/2016,en,GB,"iPod7,1",9.2.1
09dfbd59671742cca82b116e84466ac0,3/5/2016,nl,NL,"iPhone7,2",9.2.1
e09ce76fcb8e4e86a3f275672ba7f5c8,3/5/2016,en,US,"iPad2,5",9.2.1
6d5d7318077643628ff4fca2296fd263,3/5/2016,en,ID,"iPhone6,2",9.2
c40c7474efcc42278c9982f9fd4cce3e,3/5/2016,en,US,"iPhone7,2",8.1.2
7d35f5c4536a48bca752c2593239744c,3/5/2016,en,US,"iPhone3,3",7.1.2
4af9e6fca0d7445cb3a7078b0c691503,3/5/2016,en,US,"iPod5,1",9.2
af1c5c85243f4f36ba661a175cf3ff70,3/5/2016,en,US,"iPhone5,3",9.2.1
f661853b47e24dcc895216b631ae72e8,3/5/2016,en,IN,"iPhone8,2",9.2
adabfa6373f9455cb6dbb01048c96cf9,3/5/2016,en,US,"iPhone8,2",9.2.1
cb17fc7b53ce4944b475884cfc10a8e4,3/5/2016,en,US,"iPhone8,1",9.2.1
46ed5abea1d4426597ece5f5b0bb9372,3/5/2016,en,US,"iPhone8,1",9.2.1
3d2e469ac932446e92d3069a110579c9,3/5/2016,en,US,"iPhone5,3",9.2.1
38644fe8e61643199366027d7a1935aa,3/5/2016,en,GB,"iPad4,1",9.2.1
6a0f9e2eddb2477da9fef38926e89033,3/5/2016,en,US,"iPhone7,2",9.2.1
39c861e411154d51abff6589542dfe14,3/5/2016,en,US,"iPhone8,1",9.1
8745cfef29454998af06a6f55bb40a9b,3/5/2016,pt,BE,"iPhone5,4",9.2.1
323c90f353644fec8cac1345b9da53ba,3/5/2016,es,EC,"iPhone5,1",9.2
a7ee55043eba40d881ff5768c50216ae,3/5/2016,en,US,"iPhone8,2",9.2.1
d2fe65ea1c8149a49ad747adc2ccfb18,3/5/2016,nb,NO,"iPhone6,2",9.2.1
eada91eec6d248ff80e4a52e4c0970d9,3/5/2016,en,US,"iPhone7,2",9.2.1
4e3ddd43e0194bccadd45bd030bb531e,3/5/2016,en,US,"iPhone7,1",9.2.1
592808ed83f64340b58486d6e439c2fa,3/5/2016,en,US,"iPhone7,2",9.2.1
f4ef9594a596457b815c994ee53e5c6c,3/5/2016,en,US,"iPhone7,2",9.2.1
d34b9f3c5e4141d0ba8026980f2328cc,3/5/2016,en,US,"iPhone7,1",9.2.1
2671d4523d1747738d82d5dd9e5d8254,3/5/2016,en,GB,"iPad5,3",9.2.1
503ad689804048cb841e2ca30920da4c,3/5/2016,en,US,"iPod7,1",9.2.1
7eeed75d5e35464cb2232a14266e08a5,3/5/2016,en,US,"iPhone7,2",9.2.1
061605866a75463d8201bdba8a436482,3/5/2016,en,US,"iPhone5,1",9.2
4d3bf22fa3b24e24967bed6af2975603,3/5/2016,zh,Ha,"iPad4,7",9.2.1
f0cd8f929a294ca480b2b246251c9e04,3/5/2016,en,US,"iPhone6,1",9.2.1
81b025ea56ce4495a921d67b3e2bde1b,3/5/2016,en,CA,"iPad3,4",8.4
93f38d8b39f946139b97b3f7503ce299,3/5/2016,en,US,"iPad3,4",9.2.1
c771df1a0d1442989de49358ec1b2853,3/5/2016,en,US,"iPhone8,1",9.2.1
eb6bb0d2c24d4eef8126984ba5ff33a4,3/5/2016,en,CA,"iPhone7,2",9.2.1
aeb33753cea54f7380f33aa9ae20309a,3/5/2016,he,IL,"iPhone4,1",7.1.1
0293a3e84374416bbf6143b81bd2426b,3/5/2016,en,US,"iPod5,1",9.2.1
bcd03eaece924da0984a2a83a75e33d3,3/5/2016,en,US,"iPad4,1",8.2
3c336376d98944ca9dc933d6e17c8d65,3/5/2016,en,US,"iPhone6,1",9.2.1
e315bb3e171a47089776e18a5a278128,3/5/2016,en,US,"iPhone8,1",9.2.1
12f9f25adf5c4c8aa148077167baf3af,3/5/2016,en,US,"iPad2,5",9.2.1
f8235007dbb84ef5bccd119e8f0a3c59,3/5/2016,en,US,"iPhone6,1",9.2.1
64bb1f53e1294841ac14836913e06af6,3/5/2016,en,AU,"iPod7,1",8.4.1
21db372a46da48d88387d7b99e82f895,3/5/2016,en,US,"iPhone6,1",9.2.1
345e272452994b7191a78edd30a95eb5,3/5/2016,en,US,"iPhone7,2",9.2
55b8a9676c104074bda72208ac1847cc,3/5/2016,ja,JP,"iPhone6,1",9.2
04d919bae92c4caaad5370a4fdd31f31,3/6/2016,en,GB,"iPad4,4",9.2
0aaea7f2fc4e4926b20328a4fdce63e5,3/6/2016,en,GB,"iPhone7,2",9.1
2aa53af2409f4d9dae35e97a41c1f2a5,3/6/2016,en,US,"iPhone8,1",9.2.1
d4ef2527ef5043e7b248bd4e03658fad,3/6/2016,en,SG,"iPhone7,1",8.3
205ed4e38da64ac3a86c6df767cfbf3c,3/6/2016,en,US,"iPhone8,1",9.2.1
d55543893732441788745d7f11681008,3/6/2016,en,US,"iPhone7,2",9.2.1
5feecdf690ca4069981752a705e9e078,3/6/2016,en,US,"iPad4,4",7.1.2
ca525b09c9bb4651bd12bdca581e2940,3/6/2016,ro,RO,"iPhone8,1",9.1
33aca33b803c4553b8e04bce2786ceac,3/6/2016,en,US,"iPhone3,3",7.1.2
9dae644bda6c41a6a213bb900e529a7c,3/1/2016,en,US,"iPhone8,2",9.2
f1209a9a574a46aca2b0f693d67b04a6,3/1/2016,en,CA,"iPod7,1",9.2.1
bb581741e0fc4ca4aec8eb35a5c8bfa9,3/1/2016,en,AU,"iPad2,4",9.2.1
ac5721a6f2b8426d976b450ca4319c6f,3/1/2016,en,IN,"iPhone5,2",9.2.1
42ffb0c1d51b4c03b03a33cfa7ea2a8c,3/1/2016,nl,NL,"iPad4,4",9.2.1
4a8866e71f084082bcba857937745de9,3/1/2016,en,US,"iPod7,1",9.2
78b2f43959834d9385fb9d80789e224d,3/1/2016,en,US,"iPhone7,2",9.2
f9971cec23d94675b6efb36adad94f36,3/1/2016,en,GB,"iPhone7,2",9.2.1
db5b0493a9ee4b55b1b0565efe87f836,3/1/2016,en,US,"iPhone8,1",9.2.1
e167cfd6894244eba7d30c7753a4ddf9,3/1/2016,en,US,"iPhone5,3",9.2.1
20993df4f64a4e6c83ed93a155086eb4,3/1/2016,en,GB,"iPhone5,2",9.2.1
d4f24366c27b49f294610b7d66858151,3/1/2016,en,US,"iPhone5,3",9.2.1
66a9a64ac8954126888ed8438d9ea984,3/1/2016,en,US,"iPhone7,2",9.2.1
7956bea110dc4c3bb42325e9b7ce2194,3/1/2016,en,CA,"iPhone6,2",9.2.1
2112b521950c45eba80232503d23705e,3/1/2016,en,US,"iPhone8,2",9.2
4b9087ef07064a8aa8d6ce55eedbdacc,3/1/2016,en,US,"iPod5,1",9.2.1
4414f78e292e4faaae723c60e6f6a9e6,3/1/2016,en,AU,"iPhone8,2",9.2.1
f26c708f0e9e4ccab37dd37bc7d09290,3/1/2016,en,PH,"iPhone7,2",8.3
a2d8ba23ef234dcd9d36c6169c94cda3,3/1/2016,en,US,"iPhone7,2",9.2.1
b55dc180089549cca3a075a8d51d15ca,3/1/2016,en,ID,"iPhone5,3",9.2.1
a97dba8d30f443c3a223d3debc69e227,3/1/2016,en,US,"iPhone5,3",9.1
114c1d9a37c3476fb7f6f093228465f5,3/1/2016,en,US,"iPhone5,1",9.2.1
531adc54769647bd93b4144fa52be258,3/2/2016,fi,FI,"iPhone6,2",9.2.1
b0c3f6fbd58a47019ec039dd660e1eb7,3/2/2016,en,GB,"iPhone5,4",9.2.1
ecb7cb88395641a58f6a7c5976f2801c,3/2/2016,en,US,"iPhone6,1",8.4.1
4abf1cb3be224259be48081c03230442,3/2/2016,nb,NO,"iPad2,1",9.2.1
f09c2db241c54a67a0ae431d605982c3,3/2/2016,en,AU,"iPhone4,1",9.2.1
91eeaf4c42d34f529adc8a967394e38b,3/2/2016,en,IN,"iPhone7,2",9.2.1
a850319dbe38441795814342e29a5b36,3/2/2016,en,US,"iPhone7,2",9.2.1
f1215394de534885873662db70144d00,3/2/2016,en,US,"iPhone7,2",9.2.1
3b84fe82e138471f9abc880fbeed9672,3/2/2016,en,CA,"iPhone8,1",9.2.1
906f02e9c55345279ba889b0c6cd6c64,3/2/2016,sv,SE,"iPhone7,2",9.2
fece2159d6e04b12829cc4f790f5ab44,3/2/2016,en,US,"iPod5,1",9.2.1
d8fdf1eb3bc64815949ffad256cfb451,3/2/2016,en,US,"iPhone3,3",7.1.2
df065f95d65947d8b9696602f1bf0ac6,3/2/2016,en,GB,"iPhone6,2",9.2.1
761a607b49d8477c9659d3947536240c,3/2/2016,en,CA,"iPhone7,2",9.2.1
7f2ee2543ea044e2a52ff7f9fee62920,3/2/2016,en,US,"iPhone7,1",8.3
c404835821cf4eca99557c8225d8b61c,3/2/2016,en,CA,"iPad5,3",9.2.1
113517a600f646faa94cc5d9b592e8ad,3/2/2016,en,PH,"iPhone3,1",7.1.2
07203ca29a87430189bd5a2006dfd68a,3/2/2016,en,PH,"iPhone3,1",7.1.2
83e5d9f9d29348f6b256496cf122bebb,3/2/2016,en,PH,"iPhone4,1",9.2.1
aad186a1560645309c34b39e982df078,3/2/2016,en,GB,"iPhone6,1",8
7eb979678f74403fa7d526caf13bd1f0,3/2/2016,en,CA,"iPhone6,1",9.2.1
d2e1f2cf36494af9b61e353057b44dce,3/2/2016,en,US,"iPhone5,2",9.2.1
0a1d85350aa54298b53e6ba389360e40,3/2/2016,en,US,"iPhone5,1",9.2.1
5a663b6551aa48b0b6ff08f2a774926f,3/2/2016,en,GB,"iPhone7,1",9.2.1
76cb3a11172d4cd99fc9c640241f88f9,3/2/2016,nb,NO,"iPhone5,2",8.1.2
83bea0f587c748f1b8e10ef2d643fc04,3/3/2016,en,SG,"iPad3,4",9.2.1
ccf88e3887d14791814504ec93a1b352,3/3/2016,nb,NO,"iPhone6,2",9.2.1
ad5c6206dc794c148406b463530206c5,3/3/2016,es,AR,"iPad3,3",9.2
77e4ae3f524f4415aff8fe01d68fac43,3/3/2016,nl,LU,"iPhone7,2",9.2.1
c89b716edc5847a9b2e318f34c15625d,3/3/2016,en,CA,"iPhone5,3",8.4.1
a8c23a0c7ebb483ab16564cad40c7145,3/3/2016,en,CA,"iPad4,4",9.2
02e55007ddd0416ca2dc5e5b983f0be8,3/3/2016,en,US,"iPhone5,3",9.2.1
fd679890dea744fda4025426f586b398,3/3/2016,en,US,"iPad2,1",9.2.1
53db5abeb3174ffda45e889920dcfb07,3/3/2016,es,ES,"iPhone7,2",9.2.1
2d41cd058fc5400ca591212934f4eb58,3/3/2016,fr,CA,"iPod5,1",9.2.1
71745436d22046819f7a1f9f8f9ae7ac,3/3/2016,en,US,"iPhone8,2",9.2.1
37e540512c87485ea36296b452fa5c3b,3/3/2016,en,US,"iPad2,7",9.2.1
7da92eaa022240a0a8c288ce1806c798,3/3/2016,en,GB,"iPhone7,1",8.4.1
2d1ae80312094e54b570ba6dde4df700,3/3/2016,en,US,"iPad4,7",9.2
248fef8435594a5d93a2df7a0c22ff11,3/3/2016,en,US,"iPhone8,1",9.2
82374ee1149a49e792308b414574b565,3/3/2016,en,IN,"iPhone6,2",8.1.1
7b7a23e66a1840f097960911a103cebb,3/3/2016,en,US,"iPhone5,2",9.2.1
350b3f07f359406bbf4a63bf98f4e24e,3/3/2016,da,DK,"iPhone5,2",9.2.1
28c28227bb8441ab9a96105a05b9fa85,3/4/2016,en,AU,"iPad5,4",9.1
a8eef371fbb042899405316347334758,3/4/2016,en,EG,"iPhone7,2",8.4.1
78239bf070c74a94b0b6f5cbcca8e349,3/4/2016,en,EG,"iPhone8,1",9.1
9e69488a91054225b4af489e2a9934fc,3/4/2016,vi,VN,"iPhone4,1",8.1.3
b22a4071f1094ac68074708d4dbc817b,3/4/2016,en,US,"iPhone6,1",9.2.1
e524379fd03548308bff0933e0049ef0,3/4/2016,en,NG,"iPhone5,1",9.2.1
6c0d4fff812e4ba29f14fa2decf98e21,3/4/2016,en,AU,"iPad2,5",9.2.1
3e9bed1753ce4f969bc1de6fb1f5b94c,3/4/2016,en,PH,"iPad2,5",7.0.4
a420282f445142708907d5516120956c,3/4/2016,sv,SE,"iPad4,2",9.2.1
8ccf3485bf564f41b2b2c96766408491,3/4/2016,en,LT,"iPad4,2",8.0.2
1d484e2f83e64b8d96cfb22e3d9d96d0,3/4/2016,en,GB,"iPhone7,2",9.2.1
9a75227cc1f846ac8aeeb864c8e18d35,3/4/2016,it,IT,"iPhone6,1",9.1
12c8dd6d8379467695732aca676aa9dc,3/4/2016,en,US,"iPhone7,1",9.2.1
80d76dafbac54025ab2a53d1eb3bbf04,3/4/2016,en,US,"iPhone7,2",9.2.1
20a330f393ed461c9298f98f3a3e37eb,3/4/2016,it,IT,"iPhone6,2",9.2.1
3ab7e2ed97a94cbca976e0b0e5707060,3/4/2016,en,US,"iPhone6,1",9.2.1
32c51ee7f270400d9fb9b316f782d0c6,3/4/2016,en,US,"iPhone8,1",9.2.1
da5e1518726840a3b7251efefc964853,3/4/2016,it,IT,"iPhone5,2",9.2.1
52b0797dedd3485c898005df44edd24c,3/4/2016,en,GB,"iPhone7,2",9.2.1
63a35a827e9c4fc5a69d5653ac066d10,3/4/2016,en,US,"iPhone8,2",9.2.1
074ebf746c094fe3b5c3da6ae9f456c1,3/4/2016,en,GB,"iPad3,4",9.2.1
cb2779cbdd72422cae81a5b93266c7c8,3/4/2016,en,CA,"iPhone4,1",9.1
aa09b60c7b10471f8a1f66de02e3a07c,3/4/2016,en,GB,"iPhone5,4",7.1.1
21ba1fc4ab3b48a9bcefb579299c8dd9,3/4/2016,en,GB,"iPad2,4",9.2
9b8169bdb0c840c1ba9ac328ec4e8fc1,3/4/2016,en,US,"iPhone7,2",9.2.1
723a53ab86b740b89333ce0fe0c72259,3/4/2016,en,US,"iPhone7,1",9.2.1
85024822bac540d0aef7bb94de6cecc1,3/4/2016,en,US,"iPhone5,3",9.2.1
003176dc3d854c6d899502c4a637c05f,3/4/2016,en,US,"iPhone6,1",9.2.1
1378b1137a774c2da2050d8811f53f34,3/4/2016,en,US,"iPad4,4",9.2.1
5fb299b36f9e49f7bf0e643fc2672196,3/4/2016,en,US,"iPhone6,1",9.2.1
60e6602f77eb4715a098f53d17922d1d,3/4/2016,en,US,"iPhone5,3",8
abe6127fdc2f416a92fb03615cdc62cf,3/4/2016,en,US,"iPhone8,1",9.1
89a5321588854aaba246054af898749d,3/4/2016,en,US,"iPad2,1",9.2
8276d4b523234442aa0c7b435296639b,3/4/2016,en,US,"iPhone7,1",9.2.1
930a5ca1c37c49b8bd7a134b8b1d0424,3/4/2016,en,US,"iPhone6,1",9.2.1
2639a93dbda046e58657bb6ea9ffe9d6,3/4/2016,en,15,"iPod5,1",9.2
73b6d22cb8ff41f287aab9b07bfc96af,3/4/2016,en,GB,"iPhone6,2",9.2.1
e7ae09ba0eb94995a2b22a1d66fe6151,3/4/2016,en,IN,"iPad3,5",9.2.1
047b7a20eacd4ce4ba9bba75e9ffe744,3/5/2016,en,US,"iPhone6,1",9.2.1
faf6e67962f842098a1026a86fb58570,3/5/2016,en,PH,"iPad2,7",9.2.1
38e3808985054fd9852da4f1b9d00534,3/5/2016,en,US,"iPad5,4",9.2.1
26a2c1c9fb214479bbe7fa0175134ce9,3/5/2016,en,US,"iPhone8,2",9.2.1
8639c7a2eab54c979d02a122507b1a1e,3/5/2016,en,US,"iPhone7,2",9.2.1
18f54601ad894d899be871183fe6e0dd,3/5/2016,da,DK,"iPhone7,2",9.2
5dbb173283f145be90cef72a108212e8,3/5/2016,en,IN,"iPad3,6",9.2
ddd0f7fd2a1e4e5492a781ee9f4d2be7,3/5/2016,en,PH,"iPad3,3",9.2.1
cd4fbbd476fc4ae68ba05ac3b4821c10,3/5/2016,en,GB,"iPhone5,4",9.2.1
3ece2cf01a774a8b945eb337ca57dbef,3/5/2016,en,GB,"iPhone4,1",9.2.1
14f386c334594d658d59b9eb64c8cf85,3/5/2016,en,IE,"iPad3,6",9.2.1
1e0390b4e4dd43d6b7296b31ab6eb1cc,3/5/2016,en,US,"iPhone8,1",9.2.1
a4c514b3ede740ccb9f8e6899599c709,3/5/2016,en,US,"iPhone6,1",9.2.1
79b7cbd5c7d649ef9a0e6bbe346d0b6c,3/5/2016,en,GB,"iPhone4,1",9.2.1
4fa616e129f94d1d97dc8010385162d8,3/5/2016,en,IE,"iPad4,1",9.2.1
d0a0bc06468644a1b78e5b595fb0768b,3/5/2016,en,US,"iPhone6,1",9.2.1
f2f41093870d422dadf4beffa8296050,3/5/2016,en,US,"iPhone3,2",7.1.2
49ee24c338f346ea8e5e426b1456404c,3/5/2016,en,US,"iPad2,1",9.2.1
7438ae7d8993444a81387426b07e42b0,3/5/2016,en,CA,"iPad5,3",9.2.1
6961653bf3204e89967c5bb6271c0a80,3/5/2016,en,US,"iPhone5,2",9.2.1
3470074e22414ed9bb330011a35f039e,3/5/2016,en,US,"iPhone6,1",9.2.1
8cfc6968fdae44e9a79e05428ca4ccff,3/5/2016,en,PH,"iPad2,5",8.4
5a64fc624f4c414e81bec46e75310f61,3/5/2016,en,GB,"iPhone6,2",9.2.1
1b938a6bd02d4005a2431f05d506eb54,3/5/2016,nb,NO,"iPad2,4",9.2
00300a4c74c640ccbd669b0d73735155,3/5/2016,en,US,"iPhone7,2",9.2.1
8b2edd762d374892b4ea06b103cc26ee,3/5/2016,en,US,"iPhone8,2",9.2.1
ffaf2c9009c44ff9acd9994b8badcecc,3/5/2016,en,US,"iPhone7,2",9.2.1
6da7c544009642b89b430124867e5821,3/5/2016,en,MY,"iPhone7,2",9.2.1
bfea9f1e39d4404eaa74a81aa6e6890d,3/5/2016,nl,NL,"iPad3,1",7.1.1
4d05f98277d74a539d2cdaa21551ed0b,3/5/2016,en,GB,"iPad2,5",9.2.1
ef767c3b51374a86a812a974ea40681c,3/5/2016,en,US,"iPod7,1",9.2.1
f9395402d24f462782b5de87e7857d96,3/5/2016,en,US,"iPhone7,2",9.2.1
b095fac458b741ce986c9dfbfcc9ebdc,3/5/2016,en,US,"iPhone8,1",9.1
9154119625574c3f985d68b5e136668c,3/5/2016,en,AU,"iPad3,4",9.2.1
143d8fee8a3f49df8a3c793aa69d9522,3/5/2016,en,US,"iPhone8,2",9.2.1
8953cc14020e44ba8bec2d2824d00459,3/5/2016,en,US,"iPhone7,2",9.1
214037b0b99c4df3be8d47fe2a294637,3/5/2016,en,CA,"iPhone5,3",9.2.1
8d809304100243399130c0c49753263e,3/5/2016,en,AU,"iPhone4,1",8.3
30dc343dde954f089fc352c2c776cf0f,3/5/2016,en,PH,"iPhone7,2",9.2.1
9754499d17fd4f4c9f25d1b5729be338,3/5/2016,en,US,"iPhone7,2",9.2
60e81621eb9248b2aa650f3e495f2e30,3/5/2016,en,US,"iPhone7,2",9.2
8c049eae14c842d7a56dc50e55941414,3/5/2016,en,US,"iPhone7,1",9.2
d6bf16e7deb14bf8ab657dbea67ace2d,3/5/2016,en,US,"iPhone7,2",9.2.1
92ba27a8cd8049b1bc6e88cefee30b28,3/5/2016,fr,CA,"iPhone6,1",8.4
8da01c61840b478b8207b3cbad34e815,3/5/2016,en,US,"iPhone5,1",9.2.1
a0ae590e4e6f4183948eb667832c73f9,3/5/2016,en,US,"iPad2,5",9.2.1
373b418407c34b14a818e905664be5c5,3/5/2016,pt,BR,"iPhone5,4",9.2.1
7a064781d4e048b687da32b671583992,3/5/2016,en,US,"iPhone8,1",9.2.1
a2a0ee8bdf9f410db6ebb564d51b55bc,3/5/2016,en,US,"iPad5,3",9.2.1
afad3a15d6d64b27a1c44df6ac88d12d,3/5/2016,lv,LV,"iPhone5,4",9.2.1
6842ffbca1b04d53a77f095246d7efb2,3/5/2016,en,US,"iPad6,7",9.2
34011635e9c34d1488601e440b337226,3/5/2016,en,US,"iPhone5,2",9.2.1
f7287229e2b54d4193525dac4ad609bd,3/6/2016,en,US,"iPhone5,3",9.1
33bb70b8dade4dafa3ba88d71dbeb48d,3/6/2016,ru,RU,"iPhone5,1",9.2.1
a514ec26b4b246d5b0223dc062c184f7,3/6/2016,en,SG,"iPhone7,1",9.2.1
afc293a77f314d158735d1242ccea193,3/6/2016,de,DE,"iPad5,3",9.2.1
ed1dcb1b3900479c89505e686903d0cf,3/6/2016,de,AT,"iPhone5,4",9.2.1
31e6dd483cac440c94dda2dd2c0f9690,3/6/2016,sv,SE,"iPhone4,1",9.2.1
06010af1a99b4e85ad1a51e82f92ff9c,3/6/2016,en,US,"iPad2,4",9.2.1
e4d170f597d6420493528eb78bb3d846,3/6/2016,it,IT,"iPhone6,2",9.2
6ecc9a1dfad04344932bb60ae49fcbbc,3/6/2016,he,IL,"iPhone7,1",8.4
aad37c3a9a814a11b7050942b3b9fa26,3/6/2016,bg,BG,"iPhone3,1",7.1.2
795361362e414a96b1a1180178f42e22,3/6/2016,nb,NO,"iPhone8,1",9.2.1
fcbe3df13faf4763bf62366b2eebc284,3/6/2016,fr,FR,"iPhone6,2",9.2
585d87741f0741c4a6687a78f3c5f9be,3/6/2016,en,US,"iPhone6,1",9.2.1
d2a41a06db7d41329875337ed6320d70,3/6/2016,en,US,"iPhone8,2",9.2.1
66fd0c03e9084f27af6b7443d7d5aff9,3/6/2016,en,US,"iPad5,3",9.2.1
42643e4b9a724292bdddab7d3e26be9e,3/6/2016,en,SG,"iPhone3,1",7.1.2
07ea105e792749be90c4d79b0d3a8f60,3/6/2016,he,IL,"iPhone7,2",9.2.1
041263c524c149b189d9ff36ac6bad20,3/6/2016,en,US,"iPad5,3",9.2.1
bc4d984f3e694f59ad18f81d40e516b5,3/6/2016,en,GB,"iPhone5,2",9.2
34929d3e079d47fcad177f99e67bdfa4,3/6/2016,en,GB,"iPhone5,2",9.2.1
bf23b0999b764509be3b7971ba605f2e,3/6/2016,pt,BR,"iPhone7,2",9.2.1
4e8371e5e4cf47eab06c0a2be0cb8481,3/6/2016,en,SA,"iPhone8,2",9.2.1
e6f81ab3ebca4bf5aa1789272a69d80c,3/6/2016,en,US,"iPad5,4",9.2.1
69028a1193e8410c85073da16df949f8,3/6/2016,en,CA,"iPad2,1",7.1.2
73ef0433dc36494998f6647e319e22c5,3/6/2016,en,US,"iPhone7,2",9.2.1
a726c09cb67a4fe39e419f0af31d9593,3/1/2016,ru,RU,"iPad2,2",9.2
cd53e6d43b0247d4ace82fccdfc3fbc0,3/1/2016,ko,Ko,"iPhone8,1",9.2.1
05ab39efce694b32ad46e43878aafd0e,3/1/2016,en,US,"iPhone5,3",9.2.1
5170d1ac4b434835958819b6de6b9633,3/1/2016,en,MY,"iPhone6,1",9.2
2bb3aed0e2f04f5280773f850da7e2b5,3/1/2016,nb,NO,"iPad4,4",9.2.1
74267b1cd93d4a5994ea5b51b2760ef2,3/1/2016,pt,BR,"iPhone6,2",9.2.1
872d5b63d24d4d7483b919fc253f4fbc,3/1/2016,en,GB,"iPad5,3",9.2.1
d943ac23d23c49b7abe83c720476b88d,3/1/2016,en,GB,"iPhone6,1",8.4.1
3af5d7a472fe44d2bf17ba9efd7b5d65,3/1/2016,en,US,"iPhone6,1",9.1
08459f1ce1ff4f3b89158d45d444cd2a,3/1/2016,es,MX,"iPhone7,2",9.2.1
a6d59157ad7546f9b970a8862ca3e71f,3/1/2016,en,GB,"iPhone5,4",9.2.1
9506c2782b204053b2f71874cc3481cc,3/1/2016,en,US,"iPad4,1",9.1
6de8a2aadcba4892a855151a4a913ca8,3/1/2016,sv,SE,"iPhone5,4",9.2.1
ba4afde428e74a3eb98e8aed3d5cefbd,3/1/2016,en,US,"iPhone8,1",9.2.1
c2a27b3233ad4d09aad952ef408251d4,3/1/2016,en,US,"iPad4,5",9.1
3957ba4917fe48e5940190b62da78f6c,3/1/2016,en,US,"iPhone6,1",9.2.1
8dd90700e3da4bd5a0f581679f624ef4,3/1/2016,en,US,"iPhone7,2",9.2
0f030090bdb041dc9d82df3a3cc444c5,3/1/2016,en,US,"iPhone6,1",9.2.1
25d81116a318409b99cba671160bc114,3/1/2016,en,US,"iPhone7,1",9.2.1
f02b4acb126641d1b2b8325ce2fce84b,3/1/2016,en,CA,"iPad5,1",9.1
1d87000002794c06b420153350d428de,3/1/2016,en,US,"iPhone5,3",9.2.1
d559d4554fda4b33a28a7b43f12ea31f,3/1/2016,en,US,"iPad4,4",9.2.1
86288e7f765f42fc817b3afb8dece5e3,3/1/2016,en,US,"iPad2,5",9.2.1
f5edff7ce1e643f4a6917cc75e843834,3/1/2016,en,AU,"iPhone8,2",9.2.1
66e8635181e44c5a9c966f8ccc9ef194,3/1/2016,en,US,"iPhone5,3",9.2.1
5bfd97d0857a4c06b9664136b6e520ef,3/1/2016,vi,VN,"iPhone7,1",9.0.2
dc5eb72fc71549eba7bad798ff7b0dea,3/1/2016,en,US,"iPhone7,2",9
b8b507c6e20b41579061a470fdfd46a9,3/1/2016,en,US,"iPhone7,1",9.2.1
079190264dd4465fbeadc1bb1a052dfa,3/2/2016,en,GR,"iPhone8,1",9.2.1
3a4242b36a414057b901f7266e19361c,3/2/2016,en,PH,"iPhone7,2",9.2.1
4f85ac0f6b3c4503a13f238c3fb9c5c0,3/2/2016,en,AU,"iPhone8,1",9.1
423c6dc32ca74f4097ae4b2b5d0f9e0f,3/2/2016,en,US,"iPhone7,2",9.2.1
789af91f9632455f8cb2c5ff26355e0d,3/2/2016,en,US,"iPhone7,1",9.2.1
dea78e6b7cb5415b8c2a97fc42fcc85c,3/2/2016,en,US,"iPhone7,1",9.2.1
43b46d2de9864da4bf70c2ce82adcf97,3/2/2016,ru,GE,"iPhone8,1",9.1
9130ce6c8cb54496b193f4ee1954bc76,3/2/2016,de,DE,"iPad2,5",9.2
95245b1b1ace4122921ecd24bab8b940,3/2/2016,en,NZ,"iPad5,3",9.2.1
2edd6cc80f404edabc2bbdaf439bf28c,3/2/2016,en,US,"iPhone8,1",9.2.1
b4dc75f0b38c4d33a98a588bf15e1470,3/2/2016,en,US,"iPhone5,3",9.2.1
39901f9c6d90416091ab86b381390080,3/2/2016,en,IS,"iPod5,1",8.3
fda1f63c21564841b6abd4993045e48a,3/2/2016,en,US,"iPad2,6",9.2.1
eb2c0e4e76f44e39b9beed05e717c93c,3/2/2016,en,US,"iPod5,1",8.0.2
d467147199f54be495950c0b15b62b05,3/2/2016,en,US,"iPhone5,3",9.2.1
8461011e3c0a4696ac0c8a0658a7068b,3/2/2016,en,US,"iPhone5,1",9.2.1
