udid,lang,country,hw_ver,os_ver,purchased,morning,afternoon,night,weekday,weekend,duration,day1,day2,day3,day4,day5,day6,day7,day8,day9,day10,day11,day12,day13,day14,first_week_count,first_week_avg,days_played_firstweek,second_week_count,second_week_avg,days_played_secondweek
49dce48e606745b7bc610e47e3afb673,en,US,"iPhone5,3",9.2.1,N,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
8a5dde70497943958af0df7f378c22e8,en,US,"iPhone8,1",9.2.1,N,9,23,4,27,9,24,1,6,0,0,11,3,2,0,0,0,3,1,0,1,23,3,5,5,1,3
202c3576af774a8dba75224d7170ae24,fi,FI,"iPhone3,1",7.1.2,N,159,18,66,138,105,49,3,26,10,14,10,10,17,15,27,19,10,1,1,2,90,13,7,75,11,7
9fae3a33f42243b79e8fb3311da88bf3,es,CR,"iPhone5,1",9.2.1,N,2,8,3,6,7,4,2,3,4,1,3,0,0,0,0,0,0,0,0,0,13,2,5,0,0,0
e44678c7db5d4ea985ac7292022b656c,en,GB,"iPhone5,2",9.2.1,N,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
ade29f74873342bcaa302d7e4ab36bd8,en,US,"iPhone8,2",9.2.1,N,2,3,1,3,3,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2,0,0,0
878ea976d852422eb1bfe4b5844843e7,en,US,"iPad2,3",9.2.1,N,28,60,4,50,42,33,1,15,6,2,2,4,0,0,1,0,0,0,3,0,30,4,6,4,1,2
45bbe35dca2f44d88a8746b31bd96451,en,US,"iPhone7,2",9.2.1,N,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
f630762a62d645b7828a5fb617401788,nb,NO,"iPhone7,2",9.2.1,N,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
ae2ea9a163c44d66b3252926724515e9,en,IL,"iPhone8,1",9.0.1,N,32,43,21,57,39,35,4,19,17,16,14,6,11,4,3,0,0,0,0,0,87,12,7,7,1,2
57e8eff4cfa94ce9b103dd223963fefa,en,US,"iPhone5,3",9.2.1,N,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
be9def85820a4daf9ad87dcb9d614ef8,en,US,"iPhone6,1",9.2.1,N,13,32,2,25,22,58,6,9,3,0,4,5,0,8,7,0,0,0,0,0,27,4,5,15,2,2
64bdbb62b0284885ab4537c121716320,en,US,"iPad4,4",9.2.1,N,6,1,0,1,6,1,1,5,1,0,0,0,0,0,0,0,0,0,0,0,7,1,3,0,0,0
28f69a10bd8a4240b9bd0a98670bff36,th,GL,"iPhone6,2",9.2,N,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0
f32e00d7afe74176a53aef40c2e66923,en,US,"iPad4,4",9.2,N,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
c6a0d39e48294a0eba4018c63ae97997,en,US,"iPhone7,1",9.2.1,Y,10,30,1,19,22,28,1,7,10,3,4,2,4,1,4,1,0,0,0,0,31,4,7,6,1,3
05287c9bb0244b12a844b12fd924ca24,en,US,"iPhone8,2",9.2.1,N,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
d3a8d5143ff24af6839a77cfa0d14914,en,US,"iPad2,5",9.2.1,N,0,3,2,2,3,16,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0
e1b863a167914ad599fef9f17fdee000,en,US,"iPhone8,1",9.2,N,2,0,1,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0
28d760c94a774ff7b39474c986f03134,en,US,"iPhone8,2",9.1,N,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
7bb156b4e472439d9188475d1157637b,en,AU,"iPod5,1",9.2,N,0,24,26,20,30,57,11,3,1,1,0,0,2,2,0,0,0,4,0,0,18,3,5,6,1,2
ee5b3ebeb04d4adb83a77e1a517dbeff,he,IL,"iPad3,1",8.2,N,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
9ca34bf5796a4ff19080925fa6a9306c,en,GB,"iPhone6,2",9.2.1,N,21,15,9,20,25,50,7,1,0,1,0,0,0,0,0,0,0,0,0,0,9,1,3,0,0,0
a3ed61a66cdf4b3e80b6b6486aaa7e20,en,GB,"iPad2,4",9.2.1,N,1,2,4,0,7,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0
cce3b0d2f3f54cc7a9e6fab05eaf2cc1,en,US,"iPad2,5",9.2,N,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2689e64bb66e4dfba176fb9112806990,en,GB,"iPhone7,2",9.2,N,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
3835588c7b084905ae9bfe59ffd85aef,en,GB,"iPhone6,2",9.2.1,N,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
55b5c66b9cba423f9cdfd25e022b0233,en,QA,"iPad5,1",9.2.1,N,5,1,6,6,6,58,5,1,0,0,0,0,0,0,0,1,0,0,0,0,6,1,2,1,0,1
5fa749e9c6104252a0e9be2569626359,en,AU,"iPhone7,2",9.2.1,N,0,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0
34d8ab37942d49e99bb61a7020ca1880,en,US,"iPhone5,3",9.2.1,Y,18,38,10,41,25,8,12,10,13,12,4,4,8,3,0,0,0,0,0,0,63,9,7,3,0,1
58f8f8832cf44f5e9a92905e68165fa1,nl,NL,"iPhone5,2",9.2.1,N,25,9,23,40,17,20,3,10,1,1,15,3,1,0,3,3,0,4,0,0,34,5,7,10,1,3
89801b058ddc4bef96732e713cb8d0ea,en,JP,"iPhone6,1",9.2.1,N,4,1,1,1,5,4,5,0,0,1,0,0,0,0,0,0,0,0,0,0,6,1,2,0,0,0
7343f1357b634b47b0a6f8cf9281de35,id,ID,"iPhone4,1",9.2.1,N,35,10,18,46,17,9,6,6,7,8,13,6,10,2,3,2,0,0,0,0,56,8,7,7,1,3
d8ccbf19b7774b38a20a759002505744,fr,FR,"iPad2,5",9.2,N,42,7,15,27,37,56,6,3,1,0,2,0,4,8,10,1,0,8,0,3,16,2,5,30,4,5
4ffd34adff454f3fbae1147fa0124279,he,IL,"iPhone6,2",9.2.1,N,18,5,14,21,16,10,8,5,7,1,2,6,3,2,1,0,2,0,0,0,32,5,7,5,1,3
3508480289da418fa44f489873e6c9f5,en,GB,"iPhone5,4",9.2.1,N,70,0,43,56,57,60,9,7,4,5,5,3,0,6,3,0,2,3,5,4,33,5,6,23,3,6
7864645d58cd41e4b9f81c70ca488bc9,en,TH,"iPhone7,1",9.2.1,N,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
04ed0a3824f64c11900570a8b31d6c82,ru,RU,"iPhone6,2",9.2.1,N,6,0,8,0,14,1,11,3,0,0,0,0,0,0,0,0,0,0,0,0,14,2,2,0,0,0
ea39678a3a8e4bf8a1ad7855bc1711ab,en,US,"iPhone8,1",9.2.1,N,7,28,7,25,17,6,14,3,2,6,11,5,1,0,0,0,0,0,0,0,42,6,7,0,0,0
2d37673091224603b3300627b4dbcb58,nl,NL,"iPhone5,2",9.2,N,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
c615282f1ad847b595c5f4087de3e4ac,en,US,"iPad2,5",9.2.1,N,4,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0
4855f24078e34c579b813c39fd40ac72,es,CO,"iPhone8,1",9.2.1,N,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
1c0a6a485a8649f4aba0736743f4bfc2,en,US,"iPhone5,3",9.2.1,N,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
42000b7025d74d0ca009e266e076a999,ja,JP,"iPhone7,2",9.2.1,N,48,4,1,1,52,4,8,44,0,0,1,0,0,0,0,0,0,0,0,0,53,8,3,0,0,0
7887e80719fb49e2a717a3005048cfce,en,ID,"iPhone5,1",9.2.1,N,24,9,5,28,10,14,5,3,0,13,4,3,2,0,1,2,3,0,1,0,30,4,6,7,1,4
6395b980aa8d4dd5ae93075bdb8cb900,en,CA,"iPhone6,1",9.2.1,N,10,10,6,0,26,1,13,13,0,0,0,0,0,0,0,0,0,0,0,0,26,4,2,0,0,0
1302a3e9087844a499e81a75b10c55da,en,GB,"iPhone4,1",9.2.1,N,5,2,5,4,8,43,2,4,2,0,0,0,0,0,0,0,0,0,0,2,8,1,3,2,0,1
922ba95441544e87942e825a747d66bb,da,DK,"iPhone4,1",9.1,N,1,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
bf62ea4a6e10433eacf420d4379fa4f0,en,GB,"iPhone4,1",9.2.1,N,9,11,5,13,12,23,4,6,3,5,0,1,0,0,0,1,0,0,0,0,19,3,5,1,0,1
5585b42113e3475cb5317035ae9d6d01,en,US,"iPhone6,1",9.2,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
